driverId,position,time,number,Season,Round
alonso,12,132.938,2,2021,18
latifi,13,133.925,2,2021,18
ocon,14,133.064,2,2021,18
norris,15,134.433,2,2021,18
stroll,16,135.768,2,2021,18
bottas,17,133.728,2,2021,18
ricciardo,18,140.003,2,2021,18
max_verstappen,1,126.284,3,2021,18
hamilton,2,126.513,3,2021,18
perez,3,126.355,3,2021,18
gasly,4,126.479,3,2021,18
leclerc,5,124.991,3,2021,18
giovinazzi,6,124.534,3,2021,18
sainz,7,125.714,3,2021,18
vettel,8,126.686,3,2021,18
russell,9,126.834,3,2021,18
raikkonen,10,125.873,3,2021,18
mazepin,11,126.29,3,2021,18
alonso,12,126.512,3,2021,18
latifi,13,125.761,3,2021,18
ocon,14,127.141,3,2021,18
norris,15,126.894,3,2021,18
stroll,16,125.936,3,2021,18
bottas,17,126.091,3,2021,18
ricciardo,18,125.648,3,2021,18
max_verstappen,1,127.504,4,2021,18
hamilton,2,126.587,4,2021,18
perez,3,126.30799999999999,4,2021,18
gasly,4,124.978,4,2021,18
leclerc,5,123.704,4,2021,18
giovinazzi,6,123.307,4,2021,18
sainz,7,120.36,4,2021,18
vettel,8,118.774,4,2021,18
russell,9,116.793,4,2021,18
raikkonen,10,115.263,4,2021,18
mazepin,11,114.27199999999999,4,2021,18
alonso,12,113.425,4,2021,18
latifi,13,112.50800000000001,4,2021,18
ocon,14,110.59,4,2021,18
norris,15,108.618,4,2021,18
stroll,16,107.715,4,2021,18
bottas,17,106.596,4,2021,18
ricciardo,18,105.85,4,2021,18
max_verstappen,1,81.615,5,2021,18
hamilton,2,82.545,5,2021,18
perez,3,83.185,5,2021,18
gasly,4,83.821,5,2021,18
leclerc,5,84.225,5,2021,18
sainz,6,84.28399999999999,5,2021,18
giovinazzi,7,85.306,5,2021,18
vettel,8,84.876,5,2021,18
russell,9,85.168,5,2021,18
raikkonen,10,85.077,5,2021,18
alonso,11,84.482,5,2021,18
mazepin,12,86.483,5,2021,18
latifi,13,86.31,5,2021,18
norris,14,85.845,5,2021,18
ocon,15,87.509,5,2021,18
stroll,16,87.59,5,2021,18
ricciardo,17,87.14,5,2021,18
bottas,18,88.582,5,2021,18
max_verstappen,1,81.635,6,2021,18
hamilton,2,82.254,6,2021,18
perez,3,82.356,6,2021,18
gasly,4,82.924,6,2021,18
leclerc,5,83.51,6,2021,18
sainz,6,83.305,6,2021,18
giovinazzi,7,84.03399999999999,6,2021,18
vettel,8,84.189,6,2021,18
russell,9,84.655,6,2021,18
raikkonen,10,84.58,6,2021,18
max_verstappen,1,78.399,1,2021,19
perez,2,79.651,1,2021,19
bottas,3,80.541,1,2021,19
leclerc,4,81.519,1,2021,19
sainz,5,82.506,1,2021,19
hamilton,6,83.099,1,2021,19
vettel,7,83.106,1,2021,19
gasly,8,84.05199999999999,1,2021,19
ricciardo,9,84.595,1,2021,19
ocon,10,84.757,1,2021,19
alonso,11,84.928,1,2021,19
stroll,12,85.162,1,2021,19
giovinazzi,13,85.90299999999999,1,2021,19
tsunoda,14,86.465,1,2021,19
mick_schumacher,15,86.538,1,2021,19
mazepin,16,87.015,1,2021,19
russell,17,87.26,1,2021,19
latifi,18,88.273,1,2021,19
raikkonen,19,93.654,1,2021,19
norris,20,121.858,1,2021,19
max_verstappen,1,74.68,2,2021,19
perez,2,74.726,2,2021,19
bottas,3,75.297,2,2021,19
leclerc,4,75.906,2,2021,19
sainz,5,76.14,2,2021,19
hamilton,6,75.675,2,2021,19
vettel,7,76.794,2,2021,19
gasly,8,76.434,2,2021,19
ocon,9,76.636,2,2021,19
ricciardo,10,77.399,2,2021,19
alonso,11,77.801,2,2021,19
stroll,12,78.331,2,2021,19
giovinazzi,13,78.237,2,2021,19
tsunoda,14,77.739,2,2021,19
mick_schumacher,15,78.977,2,2021,19
mazepin,16,78.763,2,2021,19
russell,17,79.497,2,2021,19
latifi,18,78.529,2,2021,19
raikkonen,19,75.334,2,2021,19
norris,20,97.178,2,2021,19
max_verstappen,1,74.471,3,2021,19
perez,2,74.626,3,2021,19
bottas,3,74.95400000000001,3,2021,19
hamilton,4,74.254,3,2021,19
leclerc,5,75.751,3,2021,19
sainz,6,76.321,3,2021,19
vettel,7,75.67,3,2021,19
gasly,8,75.989,3,2021,19
ocon,9,76.09,3,2021,19
ricciardo,10,75.973,3,2021,19
alonso,11,76.30799999999999,3,2021,19
stroll,12,76.639,3,2021,19
tsunoda,13,76.344,3,2021,19
giovinazzi,14,77.833,3,2021,19
mazepin,15,77.425,3,2021,19
mick_schumacher,16,78.364,3,2021,19
latifi,17,77.689,3,2021,19
russell,18,78.502,3,2021,19
raikkonen,19,76.81,3,2021,19
norris,20,75.53,3,2021,19
max_verstappen,1,74.713,4,2021,19
perez,2,74.689,4,2021,19
bottas,3,74.837,4,2021,19
hamilton,4,74.307,4,2021,19
leclerc,5,76.426,4,2021,19
sainz,6,75.747,4,2021,19
vettel,7,75.979,4,2021,19
gasly,8,75.758,4,2021,19
ocon,9,75.876,4,2021,19
ricciardo,10,75.987,4,2021,19
alonso,11,76.25,4,2021,19
stroll,12,77.206,4,2021,19
giovinazzi,13,77.16499999999999,4,2021,19
mazepin,14,77.402,4,2021,19
mick_schumacher,15,77.762,4,2021,19
latifi,16,77.66499999999999,4,2021,19
raikkonen,17,76.662,4,2021,19
russell,18,78.293,4,2021,19
tsunoda,19,93.62299999999999,4,2021,19
norris,20,75.632,4,2021,19
max_verstappen,1,74.66,5,2021,19
perez,2,74.595,5,2021,19
hamilton,3,74.172,5,2021,19
bottas,4,77.488,5,2021,19
leclerc,5,75.764,5,2021,19
sainz,6,75.67699999999999,5,2021,19
vettel,7,76.008,5,2021,19
gasly,8,76.07300000000001,5,2021,19
ocon,9,76.223,5,2021,19
ricciardo,10,76.145,5,2021,19
alonso,11,76.607,5,2021,19
stroll,12,76.89699999999999,5,2021,19
giovinazzi,13,76.468,5,2021,19
mazepin,14,77.188,5,2021,19
mick_schumacher,15,77.343,5,2021,19
latifi,16,77.3,5,2021,19
raikkonen,17,77.595,5,2021,19
russell,18,77.306,5,2021,19
tsunoda,19,110.411,5,2021,19
norris,20,86.98400000000001,5,2021,19
hamilton,1,93.75999999999999,1,2021,20
alonso,2,95.613,1,2021,20
gasly,3,96.60300000000001,1,2021,20
max_verstappen,4,97.292,1,2021,20
norris,5,98.13499999999999,1,2021,20
ocon,6,98.931,1,2021,20
sainz,7,99.804,1,2021,20
tsunoda,8,100.382,1,2021,20
perez,9,101.182,1,2021,20
stroll,10,101.29599999999999,1,2021,20
bottas,11,101.898,1,2021,20
raikkonen,12,102.464,1,2021,20
leclerc,13,103.059,1,2021,20
giovinazzi,14,103.751,1,2021,20
russell,15,104.238,1,2021,20
ricciardo,16,104.471,1,2021,20
vettel,17,104.759,1,2021,20
mick_schumacher,18,105.606,1,2021,20
latifi,19,105.75200000000001,1,2021,20
mazepin,20,106.318,1,2021,20
hamilton,1,90.19800000000001,2,2021,20
alonso,2,90.57300000000001,2,2021,20
gasly,3,90.457,2,2021,20
max_verstappen,4,90.572,2,2021,20
norris,5,90.97200000000001,2,2021,20
ocon,6,91.127,2,2021,20
sainz,7,91.392,2,2021,20
tsunoda,8,91.81700000000001,2,2021,20
perez,9,91.896,2,2021,20
stroll,10,92.27199999999999,2,2021,20
bottas,11,92.52000000000001,2,2021,20
raikkonen,12,92.65299999999999,2,2021,20
leclerc,13,92.49799999999999,2,2021,20
giovinazzi,14,92.713,2,2021,20
russell,15,93.009,2,2021,20
ricciardo,16,93.12,2,2021,20
vettel,17,93.62299999999999,2,2021,20
mick_schumacher,18,93.739,2,2021,20
latifi,19,93.655,2,2021,20
mazepin,20,94.27199999999999,2,2021,20
hamilton,1,90.575,3,2021,20
alonso,2,90.406,3,2021,20
max_verstappen,3,90.08,3,2021,20
gasly,4,90.886,3,2021,20
norris,5,90.616,3,2021,20
ocon,6,90.669,3,2021,20
sainz,7,91.059,3,2021,20
tsunoda,8,91.211,3,2021,20
perez,9,91.114,3,2021,20
stroll,10,91.167,3,2021,20
bottas,11,90.982,3,2021,20
raikkonen,12,91.463,3,2021,20
leclerc,13,91.676,3,2021,20
giovinazzi,14,91.886,3,2021,20
russell,15,91.881,3,2021,20
ricciardo,16,91.801,3,2021,20
vettel,17,92.053,3,2021,20
latifi,18,92.441,3,2021,20
mick_schumacher,19,93.189,3,2021,20
mazepin,20,93.45,3,2021,20
hamilton,1,88.807,4,2021,20
alonso,2,91.012,4,2021,20
max_verstappen,3,89.836,4,2021,20
gasly,4,91.26,4,2021,20
norris,5,90.648,4,2021,20
ocon,6,90.682,4,2021,20
sainz,7,91.027,4,2021,20
tsunoda,8,91.502,4,2021,20
perez,9,91.099,4,2021,20
stroll,10,91.286,4,2021,20
bottas,11,91.274,4,2021,20
raikkonen,12,91.059,4,2021,20
leclerc,13,91.10900000000001,4,2021,20
giovinazzi,14,90.965,4,2021,20
russell,15,91.301,4,2021,20
ricciardo,16,91.518,4,2021,20
vettel,17,91.574,4,2021,20
latifi,18,92.044,4,2021,20
mick_schumacher,19,92.393,4,2021,20
mazepin,20,92.473,4,2021,20
hamilton,1,88.815,5,2021,20
max_verstappen,2,88.166,5,2021,20
alonso,3,91.214,5,2021,20
gasly,4,91.07900000000001,5,2021,20
norris,5,90.838,5,2021,20
ocon,6,91.15299999999999,5,2021,20
sainz,7,90.743,5,2021,20
perez,8,89.792,5,2021,20
tsunoda,9,92.468,5,2021,20
stroll,10,91.726,5,2021,20
bottas,11,91.471,5,2021,20
raikkonen,12,91.834,5,2021,20
leclerc,13,91.205,5,2021,20
giovinazzi,14,91.663,5,2021,20
russell,15,91.46600000000001,5,2021,20
ricciardo,16,91.405,5,2021,20
vettel,17,91.547,5,2021,20
latifi,18,91.548,5,2021,20
mick_schumacher,19,91.886,5,2021,20
mazepin,20,92.39500000000001,5,2021,20
hamilton,1,95.23400000000001,1,2021,21
bottas,2,96.27199999999999,1,2021,21
max_verstappen,3,96.916,1,2021,21
leclerc,4,98.491,1,2021,21
perez,5,99.056,1,2021,21
norris,6,100.157,1,2021,21
ocon,7,101.17,1,2021,21
gasly,8,101.926,1,2021,21
ricciardo,9,102.22399999999999,1,2021,21
giovinazzi,10,103.86699999999999,1,2021,21
alonso,11,103.89099999999999,1,2021,21
tsunoda,12,104.425,1,2021,21
sainz,13,104.856,1,2021,21
raikkonen,14,104.906,1,2021,21
vettel,15,105.422,1,2021,21
stroll,16,106.17699999999999,1,2021,21
russell,17,106.8,1,2021,21
mick_schumacher,18,107.17,1,2021,21
latifi,19,107.622,1,2021,21
mazepin,20,108.604,1,2021,21
hamilton,1,94.02000000000001,2,2021,21
bottas,2,94.048,2,2021,21
max_verstappen,3,94.338,2,2021,21
leclerc,4,95.006,2,2021,21
perez,5,95.303,2,2021,21
norris,6,95.86699999999999,2,2021,21
ocon,7,96.208,2,2021,21
gasly,8,96.49199999999999,2,2021,21
ricciardo,9,97.187,2,2021,21
alonso,10,96.375,2,2021,21
giovinazzi,11,97.348,2,2021,21
tsunoda,12,97.39699999999999,2,2021,21
sainz,13,97.854,2,2021,21
raikkonen,14,98.815,2,2021,21
vettel,15,99.283,2,2021,21
stroll,16,99.25,2,2021,21
russell,17,99.616,2,2021,21
mick_schumacher,18,100.173,2,2021,21
latifi,19,100.24799999999999,2,2021,21
mazepin,20,100.056,2,2021,21
hamilton,1,93.782,3,2021,21
bottas,2,94.138,3,2021,21
max_verstappen,3,94.38300000000001,3,2021,21
leclerc,4,94.497,3,2021,21
perez,5,94.461,3,2021,21
norris,6,95.6,3,2021,21
ocon,7,95.655,3,2021,21
gasly,8,95.872,3,2021,21
ricciardo,9,95.87899999999999,3,2021,21
alonso,10,96.275,3,2021,21
giovinazzi,11,95.939,3,2021,21
tsunoda,12,96.50399999999999,3,2021,21
sainz,13,96.003,3,2021,21
raikkonen,14,96.194,3,2021,21
vettel,15,96.568,3,2021,21
russell,16,97.844,3,2021,21
stroll,17,99.26599999999999,3,2021,21
mick_schumacher,18,97.87899999999999,3,2021,21
latifi,19,97.64,3,2021,21
mazepin,20,98.699,3,2021,21
hamilton,1,93.792,4,2021,21
bottas,2,93.58500000000001,4,2021,21
max_verstappen,3,93.654,4,2021,21
leclerc,4,94.414,4,2021,21
perez,5,94.47399999999999,4,2021,21
norris,6,95.38499999999999,4,2021,21
ocon,7,95.587,4,2021,21
gasly,8,95.49000000000001,4,2021,21
ricciardo,9,95.324,4,2021,21
alonso,10,95.464,4,2021,21
giovinazzi,11,95.637,4,2021,21
sainz,12,95.619,4,2021,21
tsunoda,13,97.094,4,2021,21
raikkonen,14,96.074,4,2021,21
vettel,15,96.23599999999999,4,2021,21
stroll,16,95.852,4,2021,21
russell,17,97.524,4,2021,21
mick_schumacher,18,97.25399999999999,4,2021,21
latifi,19,97.821,4,2021,21
mazepin,20,97.631,4,2021,21
hamilton,1,93.39699999999999,5,2021,21
bottas,2,93.676,5,2021,21
max_verstappen,3,93.723,5,2021,21
leclerc,4,94.15,5,2021,21
perez,5,94.356,5,2021,21
norris,6,95.346,5,2021,21
ocon,7,95.327,5,2021,21
gasly,8,95.431,5,2021,21
ricciardo,9,95.382,5,2021,21
alonso,10,95.74799999999999,5,2021,21
giovinazzi,11,95.444,5,2021,21
sainz,12,95.14500000000001,5,2021,21
tsunoda,13,95.827,5,2021,21
raikkonen,14,96.009,5,2021,21
vettel,15,96.005,5,2021,21
stroll,16,96.551,5,2021,21
russell,17,96.668,5,2021,21
mick_schumacher,18,96.539,5,2021,21
latifi,19,97.461,5,2021,21
mazepin,20,97.22800000000001,5,2021,21
hamilton,1,91.686,1,2021,22
max_verstappen,2,92.8,1,2021,22
perez,3,93.756,1,2021,22
sainz,4,94.819,1,2021,22
norris,5,95.658,1,2021,22
leclerc,6,96.143,1,2021,22
tsunoda,7,96.6,1,2021,22
bottas,8,97.28,1,2021,22
ocon,9,97.77199999999999,1,2021,22
ricciardo,10,98.267,1,2021,22
alonso,11,98.679,1,2021,22
gasly,12,99.33,1,2021,22
giovinazzi,13,99.822,1,2021,22
stroll,14,100.334,1,2021,22
vettel,15,100.689,1,2021,22
latifi,16,101.174,1,2021,22
raikkonen,17,101.61,1,2021,22
mick_schumacher,18,102.098,1,2021,22
russell,19,102.644,1,2021,22
hamilton,1,88.791,2,2021,22
max_verstappen,2,89.10300000000001,2,2021,22
perez,3,89.507,2,2021,22
sainz,4,90.325,2,2021,22
norris,5,90.963,2,2021,22
leclerc,6,91.14,2,2021,22
tsunoda,7,91.494,2,2021,22
bottas,8,91.738,2,2021,22
ocon,9,92.08500000000001,2,2021,22
ricciardo,10,92.138,2,2021,22
alonso,11,92.422,2,2021,22
gasly,12,92.814,2,2021,22
giovinazzi,13,93.17,2,2021,22
stroll,14,93.22200000000001,2,2021,22
vettel,15,93.38,2,2021,22
raikkonen,16,93.319,2,2021,22
latifi,17,94.545,2,2021,22
mick_schumacher,18,94.049,2,2021,22
russell,19,94.186,2,2021,22
hamilton,1,88.587,3,2021,22
max_verstappen,2,88.827,3,2021,22
perez,3,89.273,3,2021,22
sainz,4,90.155,3,2021,22
norris,5,90.765,3,2021,22
leclerc,6,90.91,3,2021,22
tsunoda,7,90.811,3,2021,22
bottas,8,90.68299999999999,3,2021,22
ocon,9,90.852,3,2021,22
ricciardo,10,91.096,3,2021,22
alonso,11,91.511,3,2021,22
gasly,12,91.533,3,2021,22
giovinazzi,13,91.837,3,2021,22
stroll,14,91.943,3,2021,22
vettel,15,91.953,3,2021,22
raikkonen,16,91.945,3,2021,22
latifi,17,93.23599999999999,3,2021,22
mick_schumacher,18,93.612,3,2021,22
russell,19,93.882,3,2021,22
hamilton,1,88.789,4,2021,22
max_verstappen,2,89.026,4,2021,22
perez,3,88.902,4,2021,22
sainz,4,90.356,4,2021,22
norris,5,90.355,4,2021,22
leclerc,6,90.509,4,2021,22
tsunoda,7,90.654,4,2021,22
bottas,8,90.997,4,2021,22
ocon,9,91.193,4,2021,22
ricciardo,10,91.26,4,2021,22
alonso,11,91.321,4,2021,22
gasly,12,91.439,4,2021,22
giovinazzi,13,91.553,4,2021,22
stroll,14,91.871,4,2021,22
vettel,15,92.027,4,2021,22
raikkonen,16,92.22999999999999,4,2021,22
latifi,17,92.304,4,2021,22
mick_schumacher,18,92.407,4,2021,22
russell,19,92.60900000000001,4,2021,22
hamilton,1,88.63,5,2021,22
max_verstappen,2,88.718,5,2021,22
perez,3,89.249,5,2021,22
sainz,4,90.387,5,2021,22
norris,5,90.501,5,2021,22
leclerc,6,90.63,5,2021,22
tsunoda,7,90.82300000000001,5,2021,22
bottas,8,90.644,5,2021,22
ocon,9,90.854,5,2021,22
ricciardo,10,91.06,5,2021,22
alonso,11,91.339,5,2021,22
gasly,12,91.367,5,2021,22
giovinazzi,13,91.59700000000001,5,2021,22
vettel,14,91.23,5,2021,22
stroll,15,93.084,5,2021,22
raikkonen,16,91.98400000000001,5,2021,22
latifi,17,91.755,5,2021,22
mick_schumacher,18,91.634,5,2021,22
russell,19,91.678,5,2021,22
hamilton,1,88.593,6,2021,22
max_verstappen,2,88.707,6,2021,22
perez,3,89.239,6,2021,22
sainz,4,90.32900000000001,6,2021,22
norris,5,90.555,6,2021,22
leclerc,1,99.07,1,2022,1
max_verstappen,2,100.23599999999999,1,2022,1
sainz,3,101.006,1,2022,1
hamilton,4,101.555,1,2022,1
kevin_magnussen,5,102.333,1,2022,1
perez,6,102.993,1,2022,1
russell,7,103.445,1,2022,1
gasly,8,104.27000000000001,1,2022,1
alonso,9,105.174,1,2022,1
ocon,10,106.17,1,2022,1
albon,11,107.636,1,2022,1
tsunoda,12,108.128,1,2022,1
mick_schumacher,13,108.826,1,2022,1
bottas,14,109.195,1,2022,1
hulkenberg,15,109.69800000000001,1,2022,1
norris,16,110.088,1,2022,1
stroll,17,110.439,1,2022,1
latifi,18,111.134,1,2022,1
zhou,19,111.374,1,2022,1
ricciardo,20,111.601,1,2022,1
leclerc,1,97.85300000000001,2,2022,1
max_verstappen,2,97.88,2,2022,1
sainz,3,98.649,2,2022,1
hamilton,4,99.00200000000001,2,2022,1
kevin_magnussen,5,98.993,2,2022,1
perez,6,99.092,2,2022,1
russell,7,99.694,2,2022,1
gasly,8,100.169,2,2022,1
alonso,9,100.412,2,2022,1
ocon,10,100.11099999999999,2,2022,1
albon,11,100.548,2,2022,1
tsunoda,12,100.697,2,2022,1
mick_schumacher,13,100.72200000000001,2,2022,1
bottas,14,100.81700000000001,2,2022,1
hulkenberg,15,101.077,2,2022,1
stroll,16,101.019,2,2022,1
norris,17,102.279,2,2022,1
zhou,18,101.229,2,2022,1
latifi,19,102.298,2,2022,1
ricciardo,20,102.59,2,2022,1
leclerc,1,98.27199999999999,3,2022,1
max_verstappen,2,98.357,3,2022,1
sainz,3,99.049,3,2022,1
hamilton,4,99.075,3,2022,1
perez,5,99.473,3,2022,1
kevin_magnussen,6,101.22399999999999,3,2022,1
russell,7,99.725,3,2022,1
gasly,8,99.968,3,2022,1
alonso,9,100.226,3,2022,1
ocon,10,100.24799999999999,3,2022,1
albon,11,100.664,3,2022,1
tsunoda,12,100.618,3,2022,1
mick_schumacher,13,100.747,3,2022,1
bottas,14,100.732,3,2022,1
hulkenberg,15,100.638,3,2022,1
stroll,16,100.887,3,2022,1
zhou,17,100.18299999999999,3,2022,1
norris,18,101.785,3,2022,1
latifi,19,101.668,3,2022,1
ricciardo,20,101.711,3,2022,1
leclerc,1,98.414,4,2022,1
max_verstappen,2,98.566,4,2022,1
sainz,3,98.923,4,2022,1
hamilton,4,98.892,4,2022,1
perez,5,98.741,4,2022,1
kevin_magnussen,6,99.642,4,2022,1
russell,7,99.77199999999999,4,2022,1
gasly,8,100.158,4,2022,1
alonso,9,100.09700000000001,4,2022,1
ocon,10,100.209,4,2022,1
albon,11,101.126,4,2022,1
tsunoda,12,100.958,4,2022,1
mick_schumacher,13,101.163,4,2022,1
bottas,14,101.12700000000001,4,2022,1
hulkenberg,15,101.189,4,2022,1
zhou,16,100.393,4,2022,1
stroll,17,101.931,4,2022,1
norris,18,101.459,4,2022,1
latifi,19,101.947,4,2022,1
ricciardo,20,101.803,4,2022,1
leclerc,1,98.471,5,2022,1
max_verstappen,2,98.87700000000001,5,2022,1
sainz,3,99.101,5,2022,1
hamilton,4,98.923,5,2022,1
perez,5,98.86099999999999,5,2022,1
russell,6,99.041,5,2022,1
kevin_magnussen,7,101.169,5,2022,1
gasly,8,100.249,5,2022,1
alonso,9,100.465,5,2022,1
ocon,10,100.483,5,2022,1
tsunoda,11,100.363,5,2022,1
albon,12,102.303,5,2022,1
mick_schumacher,13,102.049,5,2022,1
bottas,14,101.81700000000001,5,2022,1
zhou,15,101.574,5,2022,1
hulkenberg,16,102.49000000000001,5,2022,1
stroll,17,101.715,5,2022,1
norris,18,101.713,5,2022,1
latifi,19,101.678,5,2022,1
ricciardo,20,101.818,5,2022,1
perez,1,95.991,1,2022,2
leclerc,2,97.088,1,2022,2
max_verstappen,3,98.082,1,2022,2
sainz,4,98.63499999999999,1,2022,2
ocon,5,99.9,1,2022,2
russell,6,100.42099999999999,1,2022,2
alonso,7,101.458,1,2022,2
bottas,8,102.12299999999999,1,2022,2
kevin_magnussen,9,102.705,1,2022,2
gasly,10,103.106,1,2022,2
norris,11,103.333,1,2022,2
stroll,12,103.828,1,2022,2
ricciardo,13,104.274,1,2022,2
hamilton,14,104.788,1,2022,2
albon,15,105.023,1,2022,2
hulkenberg,16,105.803,1,2022,2
latifi,17,106.37700000000001,1,2022,2
zhou,18,106.52000000000001,1,2022,2
perez,1,94.72200000000001,2,2022,2
leclerc,2,94.943,2,2022,2
max_verstappen,3,95.275,2,2022,2
sainz,4,95.499,2,2022,2
ocon,5,96.476,2,2022,2
russell,6,96.46600000000001,2,2022,2
alonso,7,97.232,2,2022,2
bottas,8,97.201,2,2022,2
kevin_magnussen,9,97.501,2,2022,2
norris,10,98.03,2,2022,2
gasly,11,98.899,2,2022,2
stroll,12,98.731,2,2022,2
ricciardo,13,98.749,2,2022,2
hamilton,14,98.649,2,2022,2
albon,15,99.12899999999999,2,2022,2
hulkenberg,16,99.035,2,2022,2
zhou,17,98.663,2,2022,2
latifi,18,100.289,2,2022,2
perez,1,94.596,3,2022,2
leclerc,2,94.794,3,2022,2
max_verstappen,3,94.89,3,2022,2
sainz,4,95.46000000000001,3,2022,2
russell,5,96.513,3,2022,2
ocon,6,97.306,3,2022,2
alonso,7,96.574,3,2022,2
bottas,8,96.28999999999999,3,2022,2
kevin_magnussen,9,96.83,3,2022,2
norris,10,97.08,3,2022,2
gasly,11,96.881,3,2022,2
stroll,12,97.586,3,2022,2
ricciardo,13,97.376,3,2022,2
hamilton,14,97.618,3,2022,2
albon,15,97.86,3,2022,2
zhou,16,97.564,3,2022,2
hulkenberg,17,98.064,3,2022,2
latifi,18,98.12100000000001,3,2022,2
perez,1,94.44,4,2022,2
leclerc,2,94.65100000000001,4,2022,2
max_verstappen,3,94.7,4,2022,2
sainz,4,95.321,4,2022,2
russell,5,96.34100000000001,4,2022,2
ocon,6,97.375,4,2022,2
alonso,7,96.113,4,2022,2
bottas,8,96.674,4,2022,2
kevin_magnussen,9,96.837,4,2022,2
gasly,10,97.74600000000001,4,2022,2
norris,11,98.326,4,2022,2
stroll,12,97.575,4,2022,2
ricciardo,13,97.675,4,2022,2
hamilton,14,97.706,4,2022,2
albon,15,98.26400000000001,4,2022,2
zhou,16,97.63900000000001,4,2022,2
hulkenberg,17,98.357,4,2022,2
latifi,18,98.161,4,2022,2
perez,1,94.49600000000001,5,2022,2
leclerc,2,95.156,5,2022,2
max_verstappen,3,94.809,5,2022,2
sainz,4,95.124,5,2022,2
russell,5,96.096,5,2022,2
ocon,6,96.156,5,2022,2
alonso,7,96.191,5,2022,2
bottas,8,97.613,5,2022,2
kevin_magnussen,9,96.968,5,2022,2
gasly,10,96.98400000000001,5,2022,2
norris,11,98.312,5,2022,2
stroll,12,97.87,5,2022,2
ricciardo,13,98.13,5,2022,2
hamilton,14,97.98400000000001,5,2022,2
zhou,15,98.40899999999999,5,2022,2
albon,16,99.143,5,2022,2
hulkenberg,17,98.50399999999999,5,2022,2
latifi,18,98.662,5,2022,2
perez,1,94.481,6,2022,2
leclerc,2,94.58500000000001,6,2022,2
max_verstappen,3,94.84,6,2022,2
sainz,4,95.16499999999999,6,2022,2
russell,5,96.24600000000001,6,2022,2
ocon,6,96.203,6,2022,2
alonso,7,96.083,6,2022,2
bottas,8,95.993,6,2022,2
kevin_magnussen,9,96.843,6,2022,2
gasly,10,96.819,6,2022,2
leclerc,1,89.695,1,2022,3
max_verstappen,2,90.342,1,2022,3
hamilton,3,91.29599999999999,1,2022,3
perez,4,92.265,1,2022,3
russell,5,93.325,1,2022,3
norris,6,94.05,1,2022,3
ricciardo,7,94.55799999999999,1,2022,3
ocon,8,95.268,1,2022,3
gasly,9,96.461,1,2022,3
alonso,10,97.13499999999999,1,2022,3
tsunoda,11,97.589,1,2022,3
bottas,12,98.10900000000001,1,2022,3
mick_schumacher,13,98.50200000000001,1,2022,3
sainz,14,99.02799999999999,1,2022,3
zhou,15,99.232,1,2022,3
kevin_magnussen,16,99.709,1,2022,3
vettel,17,100.136,1,2022,3
latifi,18,100.84,1,2022,3
stroll,19,101.235,1,2022,3
albon,20,101.69,1,2022,3
leclerc,1,84.746,2,2022,3
max_verstappen,2,84.831,2,2022,3
hamilton,3,85.455,2,2022,3
perez,4,85.28999999999999,2,2022,3
russell,5,85.459,2,2022,3
norris,6,85.94200000000001,2,2022,3
ricciardo,7,86.362,2,2022,3
ocon,8,86.73400000000001,2,2022,3
gasly,9,86.622,2,2022,3
alonso,10,87.059,2,2022,3
tsunoda,11,87.259,2,2022,3
bottas,12,87.593,2,2022,3
mick_schumacher,13,87.769,2,2022,3
zhou,14,88.015,2,2022,3
kevin_magnussen,15,88.121,2,2022,3
vettel,16,88.34,2,2022,3
latifi,17,88.794,2,2022,3
stroll,18,88.934,2,2022,3
albon,19,89.169,2,2022,3
leclerc,1,103.345,3,2022,3
max_verstappen,2,106.175,3,2022,3
hamilton,3,108.98599999999999,3,2022,3
perez,4,110.369,3,2022,3
russell,5,110.99199999999999,3,2022,3
norris,6,111.392,3,2022,3
ricciardo,7,111.45,3,2022,3
ocon,8,111.376,3,2022,3
gasly,9,112.958,3,2022,3
alonso,10,113.519,3,2022,3
tsunoda,11,113.731,3,2022,3
bottas,12,113.773,3,2022,3
mick_schumacher,13,113.78399999999999,3,2022,3
zhou,14,114.475,3,2022,3
kevin_magnussen,15,114.62299999999999,3,2022,3
vettel,16,115.92,3,2022,3
latifi,17,115.664,3,2022,3
albon,18,115.834,3,2022,3
stroll,19,128.743,3,2022,3
leclerc,1,135.102,4,2022,3
max_verstappen,2,134.272,4,2022,3
hamilton,3,133.414,4,2022,3
perez,4,132.427,4,2022,3
russell,5,132.797,4,2022,3
norris,6,133.526,4,2022,3
ricciardo,7,134.054,4,2022,3
ocon,8,134.223,4,2022,3
gasly,9,133.647,4,2022,3
alonso,10,132.596,4,2022,3
tsunoda,11,132.434,4,2022,3
bottas,12,132.056,4,2022,3
mick_schumacher,13,132.243,4,2022,3
zhou,14,131.263,4,2022,3
kevin_magnussen,15,131.897,4,2022,3
vettel,16,132.726,4,2022,3
latifi,17,132.55,4,2022,3
albon,18,132.047,4,2022,3
stroll,19,133.522,4,2022,3
leclerc,1,134.936,5,2022,3
max_verstappen,2,133.529,5,2022,3
hamilton,3,132.374,5,2022,3
perez,4,133.14600000000002,5,2022,3
russell,5,133.679,5,2022,3
norris,6,133.615,5,2022,3
ricciardo,7,134.811,5,2022,3
ocon,8,135.309,5,2022,3
gasly,9,135.61599999999999,5,2022,3
alonso,10,136.328,5,2022,3
